sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,371,0.32979,0.0000050904,0.00081677,1.1879,-0.0023491,3.0322326329,0.0000042852
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,371.5,0.32915,0.0000054151,0.00081608,1.1873,-0.0020456,3.0381285128,0.0000045609
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,372,0.32851,0.0000057399,0.00081539,1.1866,-0.001742,3.0440473654,0.0000048373
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,372.5,0.32787,0.0000060646,0.0008147,1.186,-0.0014385,3.049989325,0.0000051135
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,373,0.32722,0.0000063894,0.00081401,1.1854,-0.001135,3.0560479188,0.0000053901
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,373.5,0.32658,0.0000067141,0.00081332,1.1847,-0.00083144,3.0620368669,0.0000056673
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,374,0.32594,0.0000070389,0.00081263,1.1841,-0.00052791,3.0680493342,0.0000059445
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,374.5,0.3253,0.0000073636,0.00081194,1.1835,-0.00022438,3.0740854596,0.0000062219
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,375,0.32466,0.0000076884,0.00081125,1.1828,0.000079156,3.0801453829,0.0000065002
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,375.5,0.32402,0.0000080131,0.00081056,1.1822,0.00038269,3.0862292451,0.0000067781
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,376,0.32338,0.0000083379,0.00080987,1.1816,0.00068622,3.0923371884,0.0000070564
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,376.5,0.32274,0.0000086626,0.00080918,1.1809,0.00098976,3.0984693561,0.0000073356
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,377,0.3221,0.0000089874,0.00080849,1.1803,0.0012933,3.1046258926,0.0000076145
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,377.5,0.32146,0.0000093121,0.0008078,1.1797,0.0015968,3.1108069433,0.0000078936
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,378,0.32081,0.0000096368,0.00080711,1.179,0.0019004,3.1171098158,0.0000081737
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,378.5,0.32017,0.0000099616,0.00080642,1.1784,0.0022039,3.1233407252,0.0000084535
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,379,0.31953,0.000010286,0.00080573,1.1778,0.0025074,3.129596595,0.0000087332
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,379.5,0.31889,0.000010611,0.00080504,1.1772,0.002811,3.1358775753,0.0000090138
