sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,450,0.0000047668,0.00011457,,,209784.3416967358,0.002753689,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,500,0.0000051538,0.00012226,2.3846,0.6567,194031.5883425822,0.0029002886,0.0012162579
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,550,0.0000055277,0.00012994,2.475,0.72626,180907.0680391483,0.003054508,0.0012341446
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,600,0.0000058752,0.00013762,2.5654,0.79582,170206.9716775599,0.0032235948,0.0012565662
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,650,0.000006183,0.00014531,2.6558,0.86538,161733.7861879347,0.0034150083,0.001285868
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,700,0.0000064377,0.00015299,2.7462,0.93493,155334.9798841201,0.0036357612,0.0013239244
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,750,0.0000066261,0.00016068,2.8365,1.0045,150918.338087261,0.0038964191,0.0013736715
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,800,0.0000067348,0.00016836,2.9269,1.074,148482.508760468,0.00420875,0.0014379548
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,300,0.0000037499,0.000078986,,,266673.7779674125,0.0016637212,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,350,0.0000039666,0.000084694,,,252105.0773962587,0.0018083683,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,400,0.0000041833,0.000090402,,,239045.7294480434,0.0019536064,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,450,0.0000044,0.00009611,,,227272.7272727273,0.0020993482,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,500,0.0000046167,0.00010182,3.2305,0.38147,216604.9342604025,0.002245611,0.000695128
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,550,0.0000048333,0.00010753,3.2821,0.42835,206897.978606749,0.0023922994,0.0007288929
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,600,0.00000505,0.00011323,3.3336,0.47524,198019.801980198,0.0025388184,0.0007615846
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,650,0.0000052667,0.00011894,3.3852,0.52212,189872.2159986329,0.0026860698,0.0007934745
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,700,0.0000054834,0.00012465,3.4367,0.56901,182368.603421235,0.0028335745,0.0008245045
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,750,0.0000057001,0.00013036,3.4883,0.61589,175435.518675111,0.0029813038,0.0008546581
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,800,0.0000059168,0.00013607,3.5399,0.66278,169010.2758247702,0.0031292328,0.0008839891
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,300,0.000003764,0.00009259,,,265674.8140276302,0.0022776058,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,350,0.0000039665,0.00010138,,,252111.433253498,0.0025911772,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,400,0.000004169,0.00011059,,,239865.6752218757,0.0029335927,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,450,0.0000043715,0.00012002,,,228754.4321171223,0.0032951619,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,500,0.000004574,0.00012905,2.9039,0.61927,218627.0222999563,0.0036409931,0.0012538287
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,550,0.0000047764,0.00013695,2.9891,0.6982,209362.6999413785,0.0039266608,0.0013136599
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,600,0.0000049789,0.00014319,3.0742,0.77712,200847.5767739862,0.0041180534,0.0013395529
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,650,0.0000051814,0.00014777,3.1594,0.85604,192998.0314200795,0.0042142998,0.0013338924
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,700,0.0000053839,0.00015155,3.2445,0.93497,185738.9624621557,0.0042659415,0.0013148225
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,750,0.0000055864,0.00015656,3.3297,1.0139,179006.1578118287,0.0043876259,0.0013177241
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,800,0.0000057889,,3.4148,1.0928,172744.3901259307,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,300,0.0000039559,0.00009288,,,252786.9764149751,0.002180716,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,350,0.0000041841,0.00009891,,,239000.0239000024,0.0023381822,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,400,0.0000044124,0.00010494,,,226634.0313661499,0.0024957854,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,450,0.0000046406,0.00011097,,,215489.3763737448,0.0026536096,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,500,0.0000048689,0.000117,2.6249,0.57141,205385.1999424922,0.002811518,0.0010710953
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,550,0.0000050971,0.00012303,2.7296,0.62348,196189.9903866905,0.0029696064,0.0010879273
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,600,0.0000053254,0.00012906,2.8343,0.67555,187779.3217410899,0.0031277432,0.0011035329
