sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,454,0.000031457,,0.001975,0.00024134,0.8728,1.0391,31789.4268366341,0.0022628323
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,454.5,0.000031402,,0.0019758,0.0002412,0.87334,1.04,31845.1054072989,0.0022623491
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,455,0.000031346,,0.0019766,0.00024106,0.87387,1.0408,31901.9970650163,0.0022618925
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,455.5,0.000031291,,0.0019773,0.00024093,0.87441,1.0417,31958.0710108338,0.0022612962
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,456,0.000031235,,0.0019781,0.00024079,0.87494,1.0426,32015.3673763406,0.0022608407
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,456.5,0.000031179,,0.0019789,0.00024066,0.87547,1.0434,32072.8695596395,0.0022603858
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,457,0.000031123,,0.0019797,0.00024052,0.87601,1.0443,32130.5786717219,0.0022599057
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,457.5,0.000031067,,0.0019804,0.00024038,0.87654,1.0452,32188.4958315898,0.0022593379
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,458,0.000031011,,0.0019812,0.00024025,0.87708,1.046,32246.6221663281,0.0022588589
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,458.5,0.000030955,,0.001982,0.00024011,0.87761,1.0469,32304.9588111775,0.0022584064
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,459,0.000030898,,0.0019828,0.00023997,0.87814,1.0477,32364.5543400867,0.0022579543
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,459.5,0.000030842,,0.0019835,0.00023984,0.87868,1.0486,32423.3188509176,0.0022573633
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,460,0.000030785,,0.0019843,0.0002397,0.87921,1.0495,32483.3522819555,0.0022569125
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,460.5,0.000030728,,0.0019851,0.00023957,0.87975,1.0503,32543.6084353033,0.0022564365
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,461,0.000030672,,0.0019859,0.00023943,0.88028,1.0512,32603.025560772,0.0022559867
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,461.5,0.000030615,,0.0019866,0.00023929,0.88081,1.0521,32663.7269312429,0.002255424
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,462,0.000030558,,0.0019874,0.00023916,0.88135,1.0529,32724.6547548923,0.0022549498
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,462.5,0.0000305,,0.0019882,0.00023902,0.88188,1.0538,32786.8852459016,0.0022545017
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,463,0.000030443,,0.0019889,0.00023889,0.88241,1.0547,32848.2738232106,0.0022539409
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,463.5,0.000030386,,0.0019897,0.00023875,0.88295,1.0555,32909.8927137498,0.0022534685
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,464,0.000030328,,0.0019905,0.00023861,0.88348,1.0564,32972.8303877605,0.0022530221
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,464.5,0.00003027,,0.0019913,0.00023848,0.88402,1.0573,33036.0092500826,0.0022525508
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,465,0.000030213,,0.001992,0.00023834,0.88455,1.0581,33098.3351537418,0.0022519925
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,465.5,0.000030155,,0.0019928,0.0002382,0.88508,1.059,33161.9963521804,0.0022515479
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,466,0.000030097,,0.0019936,0.00023807,0.88562,1.0598,33225.9029139117,0.0022510783
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,466.5,0.000030039,,0.0019944,0.00023793,0.88615,1.0607,33290.0562601951,0.0022506348
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,467,0.00002998,,0.0019951,0.0002378,0.88669,1.0616,33355.5703802535,0.0022500536
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,467.5,0.000029922,,0.0019959,0.00023766,0.88722,1.0624,33420.2259207272,0.0022496111
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,468,0.000029864,,0.0019967,0.00023752,0.88775,1.0633,33485.1326011251,0.0022491692
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,468.5,0.000029805,,0.0019975,0.00023739,0.88829,1.0642,33551.4175473914,0.0022487026
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,469,0.000029746,,0.0019982,0.00023725,0.88882,1.065,33617.9654407315,0.0022481492
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,469.5,0.000029687,,0.001999,0.00023712,0.88936,1.0659,33684.7778488901,0.0022476837
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,470,0.000029628,,0.0019998,0.00023698,0.88989,1.0668,33751.8563520994,0.002247244
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,470.5,0.000029569,,0.0020006,0.00023684,0.89042,1.0676,33819.202543204,0.0022468049
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,471,0.00002951,,0.0020013,0.00023671,0.89096,1.0685,33886.8180277872,0.0022462288
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,471.5,0.000029451,,0.0020021,0.00023657,0.89149,1.0693,33954.704424298,0.0022457908
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,472,0.000029392,,0.0020029,0.00023643,0.89203,1.0702,34022.8633641807,0.0022453281
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,472.5,0.000029332,,0.0020037,0.0002363,0.89256,1.0711,34092.4587481249,0.0022448911
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,473,0.000029272,,0.0020044,0.00023616,0.89309,1.0719,34162.3394370046,0.0022443427
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,473.5,0.000029213,,0.0020052,0.00023603,0.89363,1.0728,34231.3353643926,0.0022438817
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,474,0.000029153,,0.002006,0.00023589,0.89416,1.0737,34301.7871231091,0.0022434464
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,474.5,0.000029093,,0.0020067,0.00023575,0.8947,1.0745,34372.529474444,0.0022428747
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,475,0.000029033,,0.0020075,0.00023562,0.89523,1.0754,34443.5642200255,0.0022424405
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,475.5,0.000028972,,0.0020083,0.00023548,0.89576,1.0763,34516.0844953748,0.0022420068
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,476,0.000028912,,0.0020091,0.00023535,0.8963,1.0771,34587.7144438296,0.0022415486
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,476.5,0.000028852,,0.0020098,0.00023521,0.89683,1.078,34659.6423124913,0.0022410044
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,477,0.000028791,,0.0020106,0.00023507,0.89737,1.0789,34733.0763085686,0.0022405474
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,477.5,0.00002873,,0.0020114,0.00023494,0.8979,1.0797,34806.8221371389,0.0022401158
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,478,0.00002867,,0.0020122,0.0002348,0.89843,1.0806,34879.6651552145,0.0022396848
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,478.5,0.000028609,,0.0020129,0.00023466,0.89897,1.0814,34954.0354433919,0.0022391181
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,479,0.000028548,,0.0020137,0.00023453,0.8995,1.0823,35028.7235533137,0.0022386882
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,479.5,0.000028486,,0.0020145,0.00023439,0.90004,1.0832,35104.9638418872,0.0022382339
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,480,0.000028425,,0.0020153,0.00023426,0.90057,1.084,35180.2990325418,0.0022378049
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,480.5,0.000028364,,0.002016,0.00023412,0.9011,1.0849,35255.9582569454,0.0022372656
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,481,0.000028302,,0.0020168,0.00023398,0.90164,1.0858,35333.1920005653,0.0022368129
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,481.5,0.000028241,,0.0020176,0.00023385,0.90217,1.0866,35409.5109946532,0.0022363856
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,482,0.000028179,,0.0020184,0.00023371,0.9027,1.0875,35487.4197097129,0.0022359588
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,482.5,0.000028117,,0.0020191,0.00023357,0.90324,1.0884,35565.6720133727,0.002235397
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,483,0.000028055,,0.0020199,0.00023344,0.90377,1.0892,35644.270183568,0.0022349713
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,483.5,0.000027993,,0.0020207,0.0002333,0.90431,1.0901,35723.2165184153,0.0022345213
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,484,0.000027931,,0.0020215,0.00023317,0.90484,1.0909,35802.5133364362,0.0022340966
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,484.5,0.000027868,,0.0020222,0.00023303,0.90537,1.0918,35883.4505526051,0.002233562
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,485,0.000027806,,0.002023,0.00023289,0.90591,1.0927,35963.4611234985,0.0022331137
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,485.5,0.000027744,,0.0020238,0.00023276,0.90644,1.0935,36043.8292964245,0.0022326905
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,486,0.000027681,,0.0020245,0.00023262,0.90698,1.0944,36125.8625049673,0.002232133
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,486.5,0.000027618,,0.0020253,0.00023249,0.90751,1.0953,36208.2699688609,0.0022317109
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,487,0.000027555,,0.0020261,0.00023235,0.90804,1.0961,36291.0542551261,0.0022312894
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,487.5,0.000027492,,0.0020269,0.00023221,0.90858,1.097,36374.217954314,0.0022308437
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,488,0.000027429,,0.0020276,0.00023208,0.90911,1.0979,36457.7636807758,0.0022303132
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,488.5,0.000027366,,0.0020284,0.00023194,0.90965,1.0987,36541.6940729372,0.0022298686
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,489,0.000027302,,0.0020292,0.0002318,0.91018,1.0996,36627.35330745,0.0022294491
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,489.5,0.000027239,,0.00203,0.00023167,0.91071,1.1004,36712.0672565072,0.0022290301
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,490,0.000027175,,0.0020307,0.00023153,0.91125,1.1013,36798.5280588776,0.0022284774
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,490.5,0.000027112,,0.0020315,0.0002314,0.91178,1.1022,36884.0365889643,0.0022280594
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,491,0.000027048,,0.0020323,0.00023126,0.91232,1.103,36971.3102632357,0.0022276175
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,491.5,0.000026984,,0.0020331,0.00023112,0.91285,1.1039,37058.9979246961,0.0022272005
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,492,0.00002692,,0.0020338,0.00023099,0.91338,1.1048,37147.102526003,0.0022266745
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,492.5,0.000026856,,0.0020346,0.00023085,0.91392,1.1056,37235.6270479595,0.0022262342
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,493,0.000026791,,0.0020354,0.00023072,0.91445,1.1065,37325.967675712,0.0022258188
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,493.5,0.000026727,,0.0020362,0.00023058,0.91499,1.1074,37415.3477756576,0.0022253795
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,494,0.000026662,,0.0020369,0.00023044,0.91552,1.1082,37506.5636486385,0.0022248558
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,494.5,0.000026598,,0.0020377,0.00023031,0.91605,1.1091,37596.8117903602,0.0022244419
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,495,0.000026533,,0.0020385,0.00023017,0.91659,1.11,37688.9156898956,0.0022240042
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,495.5,0.000026468,,0.0020393,0.00023003,0.91712,1.1108,37781.4719661478,0.0022235912
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,496,0.000026403,,0.00204,0.0002299,0.91766,1.1117,37874.483960156,0.0022230456
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,496.5,0.000026338,,0.0020408,0.00022976,0.91819,1.1125,37967.9550459412,0.0022226337
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,497,0.000026273,,0.0020416,0.00022963,0.91872,1.1134,38061.8886309139,0.0022222222
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,497.5,0.000026207,,0.0020423,0.00022949,0.91926,1.1143,38157.744114168,0.0022216783
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,498,0.000026142,,0.0020431,0.00022935,0.91979,1.1151,38252.6203044909,0.0022212679
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,498.5,0.000026076,,0.0020439,0.00022922,0.92033,1.116,38349.4400981746,0.0022208338
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,499,0.000026011,,0.0020447,0.00022908,0.92086,1.1169,38445.2731536658,0.0022204244
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,499.5,0.000025945,,0.0020454,0.00022895,0.92139,1.1177,38543.0718828291,0.0022199069
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,500,0.000025879,,0.0020462,0.00022881,0.92193,1.1186,38641.3694501333,0.0022194744
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,500.5,0.000025813,,0.002047,0.00022867,0.92246,1.1195,38740.1696819432,0.0022190664
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,501,0.000025747,,0.0020478,0.00022854,0.923,1.1203,38839.4764438575,0.0022186349
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,501.5,0.00002568,,0.0020485,0.0002284,0.92353,1.1212,38940.8099688474,0.0022181196
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,502,0.000025614,,0.0020493,0.00022826,0.92406,1.122,39041.1493714375,0.0022177131
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,502.5,0.000025548,,0.0020501,0.00022813,0.9246,1.1229,39142.0072021293,0.0022172831
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,503,0.000025481,,0.0020509,0.00022799,0.92513,1.1238,39244.9275931086,0.0022168776
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,503.5,0.000025414,,0.0020516,0.00022786,0.92566,1.1246,39348.3906508224,0.0022163645
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,504,0.000025347,,0.0020524,0.00022772,0.9262,1.1255,39452.4006785813,0.0022159361
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,504.5,0.00002528,,0.0020532,0.00022758,0.92673,1.1264,39556.9620253165,0.002215532
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,505,0.000025213,,0.002054,0.00022745,0.92727,1.1272,39662.0790861857,0.0022151046
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,505.5,0.000025146,,0.0020547,0.00022731,0.9278,1.1281,39767.7563031894,0.0022145937
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,506,0.000025079,,0.0020555,0.00022717,0.92833,1.129,39873.9981657961,0.0022141911
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,506.5,0.000025011,,0.0020563,0.00022704,0.92887,1.1298,39982.4077405941,0.0022137651
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,507,0.000024944,,0.0020571,0.0002269,0.9294,1.1307,40089.8011545863,0.0022133635
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,507.5,0.000024876,,0.0020578,0.00022677,0.92994,1.1316,40199.3889692877,0.0022128309
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,508,0.000024808,,0.0020586,0.00022663,0.93047,1.1324,40309.5775556272,0.0022124303
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,508.5,0.00002474,,0.0020594,0.00022649,0.931,1.1333,40420.3718674212,0.0022120301
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,509,0.000024672,,0.0020602,0.00022636,0.93154,1.1341,40531.7769130999,0.0022116066
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,509.5,0.000024604,,0.0020609,0.00022622,0.93207,1.135,40643.7977564624,0.0022111
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,510,0.000024536,,0.0020617,0.00022609,0.93261,1.1359,40756.4395174438,0.0022106776
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,510.5,0.000024468,,0.0020625,0.00022595,0.93314,1.1367,40869.7073728952,0.0022102793
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,511,0.000024399,,0.0020632,0.00022581,0.93367,1.1376,40985.2862822247,0.0022097743
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,511.5,0.000024331,,0.002064,0.00022568,0.93421,1.1385,41099.8314906909,0.0022093534
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,512,0.000024262,,0.0020648,0.00022554,0.93474,1.1393,41216.7175006183,0.0022089565
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,512.5,0.000024193,,0.0020656,0.0002254,0.93528,1.1402,41334.2702434589,0.0022085365
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,513,0.000024124,,0.0020663,0.00022527,0.93581,1.1411,41452.4954402255,0.0022080337
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,513.5,0.000024055,,0.0020671,0.00022513,0.93634,1.1419,41571.3988775722,0.0022076383
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,514,0.000023986,,0.0020679,0.000225,0.93688,1.1428,41690.9864087384,0.0022072197
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,514.5,0.000023917,,0.0020687,0.00022486,0.93741,1.1436,41811.2639545093,0.0022068252
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,515,0.000023847,,0.0020694,0.00022472,0.93795,1.1445,41933.9958904684,0.002206301
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,515.5,0.000023778,,0.0020702,0.00022459,0.93848,1.1454,42055.6817226007,0.0022059074
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,516,0.000023708,,0.002071,0.00022445,0.93901,1.1462,42179.8549012991,0.0022055143
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,516.5,0.000023638,,0.0020718,0.00022432,0.93955,1.1471,42304.7635163719,0.0022050982
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,517,0.000023568,,0.0020725,0.00022418,0.94008,1.148,42430.4141208418,0.0022045996
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,517.5,0.000023498,,0.0020733,0.00022404,0.94062,1.1488,42556.8133458167,0.0022041845
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,518,0.000023428,,0.0020741,0.00022391,0.94115,1.1497,42683.9679016561,0.0022037932
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,518.5,0.000023358,,0.0020749,0.00022377,0.94168,1.1506,42811.8845791592,0.0022034024
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,519,0.000023288,,0.0020756,0.00022363,0.94222,1.1514,42940.5702507729,0.0022028826
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,519.5,0.000023217,,0.0020764,0.0002235,0.94275,1.1523,43071.8869793686,0.0022024927
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,520,0.000023147,,0.0020772,0.00022336,0.94329,1.1532,43202.1428262842,0.00220208
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,520.5,0.000023076,,0.002078,0.00022323,0.94382,1.154,43335.0667360028,0.002201691
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,521,0.000023005,,0.0020787,0.00022309,0.94435,1.1549,43468.8111280156,0.0022011966
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,521.5,0.000022934,,0.0020795,0.00022295,0.94489,1.1557,43603.3836225691,0.0022007853
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,522,0.000022863,,0.0020803,0.00022282,0.94542,1.1566,43738.7919345668,0.0022003977
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,522.5,0.000022792,,0.002081,0.00022268,0.94595,1.1575,43875.0438750439,0.0021999049
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,523,0.000022721,,0.0020818,0.00022254,0.94649,1.1583,44012.1473526693,0.002199495
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,523.5,0.000022649,,0.0020826,0.00022241,0.94702,1.1592,44152.0596935847,0.0021991088
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,524,0.000022578,,0.0020834,0.00022227,0.94756,1.1601,44290.902648596,0.0021986998
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,524.5,0.000022506,,0.0020841,0.00022214,0.94809,1.1609,44432.5957522438,0.002198209
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,525,0.000022434,,0.0020849,0.000222,0.94862,1.1618,44575.1983596327,0.0021978242
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,525.5,0.000022363,,0.0020857,0.00022186,0.94916,1.1627,44716.7195814515,0.0021974167
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,526,0.000022291,,0.0020865,0.00022173,0.94969,1.1635,44861.1547261227,0.0021970327
71,10.1016/j.actamat.2015.01.018,4586,6(a),5855,parallel,MgAg0.97Sb0.99,526.5,0.000022219,,0.0020872,0.00022159,0.95023,1.1644,45006.5259462622,0.0021965208
