sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,354,39528,0.000094022,1.6515,0.87826,0.0000252985,0.0003494329,0.0002115852
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,354.5,39509,0.000094127,1.6506,0.87896,0.0000253107,0.0003500455,0.0002120717
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,355,39490,0.000094231,1.6497,0.87967,0.0000253229,0.0003506507,0.0002125542
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,355.5,39471,0.000094336,1.6488,0.88037,0.0000253351,0.0003512635,0.0002130419
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,356,39452,0.00009444,1.6479,0.88107,0.0000253473,0.000351869,0.0002135257
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,356.5,39433,0.000094545,1.647,0.88177,0.0000253595,0.000352482,0.0002140146
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,357,39414,0.000094649,1.6461,0.88248,0.0000253717,0.0003530877,0.0002144995
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,357.5,39395,0.000094754,1.6452,0.88318,0.0000253839,0.0003537009,0.0002149896
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,358,39376,0.000094858,1.6443,0.88388,0.0000253962,0.0003543068,0.0002154758
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,358.5,39357,0.000094963,1.6435,0.88459,0.0000254084,0.0003549203,0.0002159539
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,359,39338,0.000095067,1.6426,0.88529,0.0000254207,0.0003555264,0.0002164413
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,359.5,39319,0.000095172,1.6417,0.88599,0.000025433,0.0003561401,0.0002169337
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,360,39300,0.000095277,1.6408,0.88669,0.0000254453,0.0003567539,0.0002174268
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,360.5,39281,0.000095381,1.6399,0.8874,0.0000254576,0.0003573603,0.0002179159
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,361,39262,0.000095486,1.639,0.8881,0.0000254699,0.0003579743,0.0002184102
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,361.5,39243,0.00009559,1.6381,0.8888,0.0000254823,0.0003585809,0.0002189005
